url,IPv4 Address,Latitude,Longitude,ID
speedtest.dautkom.lv , 62.205.205.22,55.88,26.51,1399
renf-speedtest-1.server.virginmedia.net , 62.252.128.81,55.87,-4.27,3696
88.84.200.123 , 88.84.200.123,55.855,38.4419,3202
91.210.84.45 , 91.210.84.45,55.8456,37.1708,8072
speedtest.infolink.ru , 93.123.128.152,55.8424,38.1936,24071
speed.ipls.ru , 88.151.248.1,55.8333,37.3167,5739
speedtest-kzn.retn.net , 87.245.199.251,55.8304,49.0661,22240
speedtest.telecet.ru , 81.22.213.243,55.8304,49.0661,14748
speedtest1.balnet.ru , 91.211.104.8,55.8167,37.9667,2296
speedtest.kzn.ufanet.ru , 46.191.224.62,55.7951,49.1089,23643
speedtest.kzn.ertelecom.ru , 109.194.176.230,55.7951,49.1089,2703
speed.t21v.ru , 91.245.33.119,55.7951,49.1089,17622
kazan1.speedtest.corbina.net , 217.30.250.100,55.7951,49.1089,4963
testspeed.tattelecom.ru , 178.207.16.196,55.7951,49.1089,1325
speedtest.fatum.ru , 46.21.76.88,55.7951,49.1089,30314
speedtest.semantic.su , 185.49.109.16,55.7894,37.2866,21854
speedtest.msk.ertelecom.ru , 176.213.132.122,55.7558,37.6172,14190
speedtest.mosnet.ru , 217.70.16.40,55.7558,37.6173,23995
speedtest.asteis.net , 62.122.208.46,55.7558,37.6173,22970
moscow.speedtest.rt.ru , 77.37.250.42,55.7517,37.6178,3682
speedtest-stf.megafon.ru , 193.201.230.9,55.7517,37.6178,6386
speedtest-msk.retn.net , 87.245.229.3,55.7517,37.6178,22050
librarian.comstar.ru , 83.242.237.245,55.7517,37.6178,1907
sptest2.mgts-spdop.ru , 94.29.127.42,55.7517,37.6178,6827
speedtest.maryno.net , 188.244.0.80,55.7517,37.6178,23499
speed.msk.avantel.ru , 62.213.110.86,55.7517,37.6178,23313
speedtest.asvt.ru , 46.38.97.198,55.7517,37.6178,19756
speedtest.tcenter.ru , 185.36.60.26,55.7517,37.6178,17091
zabbix.etherway.ru , 185.75.91.31,55.7517,37.6178,24478
speedtest1.inetcom.ru , 176.99.128.15,55.7517,37.6178,11266
speedtest.westcall.ru , 62.32.81.126,55.7517,37.6178,20105
speedtest.vpsville.ru , 185.220.32.91,55.7517,37.6178,23141
speedtest.polycomm.net , 185.116.202.42,55.7517,37.6178,21110
speedtest.unilink.ru , 94.127.179.160,55.7517,37.6178,21091
msk1.bigspeedtest.netbynet.ru , 212.1.244.195,55.7517,37.6178,7531
speedtest.cln.net , 79.98.11.10,55.7517,37.6178,4984
msk.speedtest.rascom.ru , 80.64.111.3,55.7517,37.6178,20933
sp.gthost.ru , 82.198.188.30,55.7517,37.6178,28068
stmsk.volga-ix.ru , 185.20.180.7,55.7517,37.6178,22072
sp1.comiten.ru , 185.26.53.26,55.7517,37.6178,12363
speedtest.reconn.ru , 188.64.168.171,55.7517,37.6178,15252
netspd1.vmet.ro , 91.220.120.29,55.7517,37.6178,6053
speedtest.mosoblcom.ru , 213.226.80.2,55.7517,37.6178,18576
altana.ru , 91.227.34.182,55.7517,37.6178,10025
speedtest.starnet.ru , 217.172.16.253,55.7517,37.6178,25993
speedtest.mosline.ru , 109.72.224.37,55.7517,37.6178,22121
msk3.companion.tele2.ru , 176.59.63.149,55.7517,37.6178,27247
speedtest.tushino.com , 89.250.0.12,55.7517,37.6178,25180
speedtest1.starlink.ru , 77.50.0.24,55.7517,37.6178,8367
msk1.companion.tele2.ru , 176.59.63.150,55.7517,37.6178,6562
speedtest-1.aas.ru , 62.231.6.99,55.7517,37.6178,22263
speedtest.burantel.ru , 185.125.103.3,55.7517,37.6178,10045
speedtest.citytelecom.ru , 77.87.214.232,55.7517,37.6178,24481
speedtest.easy4.pro , 93.157.204.32,55.7517,37.6178,28483
speedtest.nt-vps.ru , 93.189.47.231,55.7517,37.6178,26778
speedtest.camstream.ru , 51.15.24.32,55.7517,37.6178,29865
speed.uxt-net.ru , 158.255.86.238,55.7517,37.6178,29864
hyperspeed.telenor.dk , 212.242.34.102,55.7352,12.5148,22910
speedtest1.gigabit.dk , 185.24.168.134,55.7333,12.3667,5669
speedtest.bolignet.dk , 79.142.224.29,55.7245,12.3548,15228
mail.n-chelny.ru , 83.151.15.35,55.7185,52.3721,25286
speedtest.ozersk.net , 91.205.238.77,55.7138,60.701,29184
speedtest.telekonika.ru , 130.255.81.13,55.7016,36.1933,29526
speed-klaipeda.telia.lt , 81.7.119.10,55.7,21.1333,1385
stnet1.balticum.lt , 86.100.2.54,55.7,21.1333,3556
speedtest-klaipeda.splius.pro , 185.144.116.9,55.7,21.1333,12613
speedtest.chelny.ertelecom.ru , 91.144.156.92,55.6833,52.3167,2664
speedtest.danskkabeltv.dk , 62.61.131.22,55.6761,12.5683,14902
speedtest.telia.dk , 194.255.250.90,55.675,12.5687,15658
speedtest.zensystems.dk , 87.116.32.123,55.675,12.5687,1133
speedtest.3.dk , 80.251.195.75,55.675,12.5687,16057
speedtest.andels.net , 212.60.120.2,55.675,12.5687,28222
linespeed1.nms.tele.dk , 87.51.35.68,55.675,12.5687,9928
speedtest.hiper.dk , 185.118.248.162,55.675,12.5687,14014
speedtest-copenhagen.colocationix.de , 185.54.109.3,55.675,12.5687,28794
speed.vltele.com , 79.174.47.157,55.6667,37.2833,2074
sp1.trc-odintsovo.ru , 185.18.4.33,55.6667,37.2833,28280
speedtest.fibianet.dk , 80.71.82.230,55.65,12.3,15250
speedtest.asergo.com , 82.103.189.20,55.65,12.3,19217
speedtest1.dansknet.dk , 85.233.224.66,55.65,12.3,3707
ookla1.kviknet.dk , 212.237.176.68,55.65,12.3,9891
inet-speed.ip-home.net , 109.206.159.40,55.65,37.95,5371
speedtest.ironnet.info , 178.212.183.225,55.65,109.3167,3288
speedtest.fullrate.dk , 90.185.2.136,55.646,12.2979,21683
speedtest.gtnet.ru , 91.228.178.67,55.6147,36.9872,19236
speedtest.tunenet.dk , 185.125.83.238,55.5963,12.1832,29351
mlm-sg-tptest1.31173.se , 193.138.217.118,55.5833,13.0333,23096
speedtest.excellent-hosting.net , 178.236.74.186,55.5833,13.0333,5389
speedtest.aviel.ru , 93.185.192.38,55.5667,38.2167,17352
st1.proximanet.ru , 194.247.191.178,55.5667,38.2167,4702
speedtest.vidnoe.net , 31.185.4.254,55.5471,37.6986,15946
speedtest.mkc-net.ru , 109.197.112.17,55.5,36.0333,6500
speedtest-mch.skynetcom.ru , 93.171.192.15,55.4975,37.8132,12050
dck-speedtest01.stofa.net , 212.10.12.74,55.496,9.4731,20193
speedtest2.nygreenit.dk , 94.137.143.201,55.496,9.4731,23112
speedtest.cloudfactory.dk , 94.137.136.26,55.496,9.4731,29332
speedtest-vurnary.orionet.ru , 93.171.173.11,55.4923,46.955,30853
speedtest-2.mosline.ru , 109.72.224.38,55.4914,37.3092,25680
speedtest.kurgan.ertelecom.ru , 109.195.128.230,55.4667,65.35,2700
kurgan10.speedtest.rt.ru , 90.150.100.22,55.4667,65.35,29654
speedtest.infocentr.ru , 78.108.66.102,55.4667,65.35,4152
st.kurgan-telecom.net , 31.135.244.49,55.4667,65.35,26005
st2.proximanet.ru , 194.247.191.179,55.4333,38.2667,4735
speedtest2.my-skscom.ru , 193.124.7.190,55.4333,38.2667,25986
t4d.ru , 195.189.180.250,55.4167,37.5333,28482
st1.gigacoms.ru , 91.218.87.250,55.4086,37.9061,8282
arznet.ru , 46.148.63.253,55.3965,43.8299,29299
kemerovo.speedtest.rt.ru , 217.116.146.27,55.3608,86.0889,4296
speed-kmo.myttk.ru , 82.200.50.66,55.3608,86.0889,1832
ookla.goodline.info , 212.75.211.114,55.3608,86.0889,1925
speedtest.megatc.ru , 94.127.95.230,55.3608,86.0889,20145
kemerovo-speedtest.corbina.net , 62.105.144.90,55.3608,86.0889,24947
speedtest.yacolo.com , 46.8.251.43,55.3608,86.0889,27144
94.229.228.34 , 94.229.228.34,55.3608,86.0889,2632
st3.proximanet.ru , 194.247.191.180,55.3167,38.7,5259
www.speedtest.vitebsk.by , 194.158.203.3,55.1833,30.1667,5671
speedtest-vitebsk.tech.mts.by , 134.17.79.65,55.1833,30.1667,5484
speedtest.mks-chel.ru , 92.43.184.31,55.1667,61.4,1906
chelyabinsk.speedtest-uf.megafon.ru , 31.173.96.183,55.1667,61.4,17036
speedtest.chel.ertelecom.ru , 91.144.132.88,55.1667,61.4,2717
speedtest-alpha.is74.ru , 78.29.0.44,55.1667,61.4,27281
speedtest1.chelyabinsk.beeline.ru , 194.186.181.66,55.1667,61.4,6572
chelyabinsk10.speedtest.rt.ru , 37.79.209.46,55.1667,61.4,28894
speedtest1.is-telecom.ru , 91.239.112.28,55.1667,61.4,10125
speedtest.rialcom.ru , 62.176.15.102,55.1477,37.4773,6779
test.maxnet.ru , 195.112.99.21,55.117,36.5971,10967
st.kopnet.ru , 217.64.139.14,55.1167,61.65,11738
red-telecom.net , 91.201.236.3,55.0449,60.1083,29388
st.edinos.ru , 5.129.188.7,55.0084,82.9357,14402
novosibirsk1.speedtest.rt.ru , 212.20.57.115,55,82,3296
st.nsk.ertelecom.ru , 109.194.80.230,55,82,2696
speedtest.avantel.ru , 195.49.168.18,55,82,4046
novosibirsk1.companion.tele2.ru , 176.59.159.158,55,82,6430
speedcheck1.nsk.beeline.ru , 212.46.243.250,55,82,5045
speedtest-sib.megafon.ru , 83.149.49.178,55,82,6389
speedtestnet.sibset.ru , 89.189.191.220,55,82,27153
speedtest1.sib.mts.ru , 217.8.237.113,55,82,3868
78.155.251.131 , 78.155.251.131,54.9958,-7.3074,1144
speedtest.obtelecom.ru , 195.88.17.241,54.9917,82.7125,5364
omsk.speedtest.rt.ru , 195.162.56.35,54.9833,73.3667,4282
speedtest.omsk.ertelecom.ru , 109.194.112.230,54.9833,73.3667,2695
speedtest.omkc.ru , 217.25.208.35,54.9833,73.3667,1351
omsk1.speedtest.corbina.net , 85.21.135.66,54.9833,73.3667,5127
bs-telecom.net , 109.120.21.9,54.9833,73.3667,5147
speedtest.rushost.org , 193.169.52.32,54.9833,73.3667,24973
speedtest.wildcard.net.uk , 31.22.2.67,54.974,-1.6132,4058
sp1.itps.co.uk , 128.65.98.21,54.974,-1.6132,16353
speedtestnet01.as51043.net , 148.253.189.225,54.9527,-1.6034,10602
speedtest.inko-telecom.ru , 91.234.60.30,54.9402,39.028,25851
sp1.wnbhosting.dk , 185.156.96.16,54.9396,8.8644,9062
speed-kaunas.telia.lt , 81.7.119.2,54.9,23.9333,1437
speedtest.litnet.lt , 83.171.20.4,54.9,23.9333,16248
speedtest.kortv.ru , 193.242.190.10,54.8958,61.3792,3791
speedtest.stupino.su , 31.185.6.27,54.8942,38.0841,3210
ptr-st1.2day.kz , 92.55.190.254,54.8833,69.1667,6971
esilnet.com , 176.108.64.12,54.8833,69.1667,2991
speedtest.iperf-sko.duckdns.org , 82.200.209.194,54.8833,69.1667,29225
speedtest.protvino.net , 91.207.114.6,54.8754,37.2053,9787
pet-st-01.kcell.kz , 2.78.42.28,54.8732,69.1505,25887
smolensk.speedtest.rt.ru , 212.3.137.251,54.7833,32.05,3263
speedtest.smoltelecom.ru , 92.241.98.18,54.7833,32.05,11948
smolensk1.speedtest.corbina.net , 62.231.30.50,54.7833,32.05,8297
speedtest.ufa.ertelecom.ru , 109.195.144.230,54.75,55.9667,2729
speedtest.ufanet.ru , 81.30.198.118,54.75,55.9667,25120
speedtest.bashtel.ru , 83.174.193.213,54.75,55.9667,2753
ufatest.svttk.ru , 164.138.32.2,54.75,55.9667,8313
speedtest.ufa.zelenaya.net , 213.59.128.62,54.75,55.9667,27043
kaliningrad.speedtest.rt.ru , 78.37.84.3,54.7167,20.5167,2598
speedtest.etype.ru , 195.135.212.121,54.7167,20.5167,4090
speedtest.tis-dialog.ru , 83.219.128.133,54.7167,20.5167,1352
speedtest7.ttksever.ru , 188.168.34.35,54.7167,20.5167,23380
speedtest.antserv.ru , 193.39.220.74,54.7167,20.5167,13152
speedtest2.ekran39.ru , 109.239.209.209,54.7104,20.4522,13484
ookla.cgates.lt , 5.20.0.99,54.6833,25.2833,12265
speedtest.penki.lt , 213.159.63.22,54.6833,25.2833,1728
vln038-speedtest-1.tele2.net , 90.130.74.117,54.6833,25.2833,6083
speed-vilnius.telia.lt , 81.7.127.242,54.6833,25.2833,1302
speedtest.rackray.eu , 185.79.244.191,54.6833,25.2833,9100
speedtest.bite.lt , 84.15.24.130,54.6833,25.2833,7579
speedtest-vno.init.lt , 84.55.36.195,54.6833,25.2833,18277
speedtest1.ntt.lt , 84.32.124.10,54.6833,25.2833,11789
t2ltspeedtest.tele2.com , 90.131.23.253,54.6833,25.2833,23617
speedtest.telecentras.lt , 82.140.181.41,54.6833,25.2833,29506
speedtest.ryazan.ertelecom.ru , 109.195.160.230,54.6167,39.7333,2691
ryazan.speedtest.rt.ru , 212.26.225.3,54.6167,39.7333,3479
test.vidikon.tv , 109.69.72.82,54.6167,39.7333,17136
speedtest.kosakowo.net , 188.124.161.25,54.5894,18.4817,3671
monitor.tygrys.net , 213.108.116.10,54.5833,18.4,3945
speedtest.odyssey-systems.co.uk , 85.118.168.82,54.5705,-1.329,25646
speed.tln.teleos.ru , 176.114.144.4,54.5667,100.5667,8604
speedtest.t-tk.ru , 188.43.52.188,54.5667,100.5667,6406
kaluga1.speedtest.corbina.net , 89.179.59.2,54.5333,36.2667,4744
kaluga.speedtest.rt.ru , 62.148.152.75,54.5333,36.2667,3521
sp1.region40.net , 91.200.165.49,54.5333,36.2667,11113
93.187.178.100 , 93.187.178.100,54.5333,36.2667,6167
speedtest.schleswiger-stadtwerke.de , 37.123.127.125,54.5239,9.5632,12235
speedtest.te.citywest.ca , 209.145.112.234,54.5165,-128.5997,4443
speedtest.ggbt.ru , 31.210.168.13,54.5072,37.0013,24995
speedtest.maxnet.org.pl , 46.175.224.43,54.5,18.55,3574
speedtest.tvoksywie.com.pl , 91.221.172.15,54.5,18.55,23991
185.54.244.187 , 185.54.244.187,54.4167,86.3,5951
speedtest1.binz-kabel.de , 212.204.48.135,54.4,13.6,3865
speedtest1.amelek.net , 91.224.224.46,54.3933,18.4083,6038
gda1.t-mobile.pl , 83.220.123.201,54.352,18.6466,23122
gda-o1.speedtest.orange.pl , 80.50.113.182,54.35,18.6333,7200
speed3.metrolink.pl , 84.38.28.106,54.35,18.6333,26046
speedtest.aplitt.net , 91.212.242.6,54.35,18.6333,21097
speedtest.biall.net.pl , 94.158.130.23,54.35,18.6333,3412
ookla1.speedtest.tng.de , 213.158.113.226,54.3253,10.1406,4556
speedtest01.addix.net , 212.51.1.42,54.3253,10.1406,4617
ulyanovsk.speedtest.rt.ru , 178.45.249.83,54.3249,48.3852,4652
speedtest.ulsk.ertelecom.ru , 109.195.192.230,54.3249,48.3852,2688
speedtest.pr.citywest.ca , 209.145.112.230,54.3122,-130.3272,577
speedtest.bartnet.pl , 91.196.109.139,54.2533,20.8081,15724
speedtest2.bartsat.pl , 88.220.62.28,54.2533,20.8081,30582
speedtest.tkk.net.pl , 83.145.140.15,54.2,16.1833,994
tula.speedtest.rt.ru , 212.12.2.243,54.2,37.6167,3266
speedtest.tula.ertelecom.ru , 109.195.176.230,54.2,37.6167,2661
st.sunlink.ru , 87.244.2.201,54.2,37.6167,17097
tula1.speedtest.corbina.net , 195.239.91.162,54.2,37.6167,10329
speedtest.gwave.ru , 95.47.39.44,54.2,37.6167,15707
speedtest.it-s.club , 91.193.236.26,54.2,37.6167,29027
test.tkk.pl , 194.24.244.8,54.1833,15.5833,5665
saransk.speedtest.rt.ru , 178.45.249.35,54.1833,45.1833,4186
speed.rm.volga.rt.ru , 85.95.172.8,54.1833,45.1833,9315
speed.rmttk.ru , 62.33.38.8,54.1833,45.1833,20505
ktv-net.ru , 91.194.253.2,54.1833,45.1833,4698
speedtest.manx.net , 195.10.111.6,54.1675,-4.4824,3778
speedtest5.sure.com , 37.18.143.125,54.1523,-4.4861,10746
speedtest.sweutin.de , 52.174.154.204,54.133,10.6095,16870
lannet.pl , 213.5.148.153,54.1167,20.5833,3494
www.lannet.org , 91.229.87.140,54.1,22.9333,3689
speedtest.matrix-net.pl , 89.22.32.22,54.1,22.9333,15749
speedtest2.tczew.net.pl , 195.191.180.15,54.0919,18.7773,24668
speedtest.swnnms.net , 185.12.91.62,54.0714,9.99,4886
speedtest1.rgtsparus.ru , 176.116.209.2,54.0667,44.9333,2744
speedtest.fantex.net , 91.233.79.246,54.0337,22.5069,25303
sp1.e-s.tv , 81.161.126.51,54.0055,86.6498,10311
speedtest.btk.net.pl , 79.135.160.23,54,15.9833,3396
speedtest.uzlovaya.net , 31.148.16.3,53.9833,38.1667,6350
speedtest.zipnet.pl , 83.238.114.4,53.9656,18.5163,22890
speedtest.bytemark.co.uk , 5.153.225.223,53.9583,-1.0803,4068
www.nysc.co.uk , 92.19.221.13,53.9583,-1.0803,28998
speedtest.talk-straight.com , 85.92.167.54,53.9255,-1.8228,23604
speedtest.datahata.by , 31.130.200.23,53.9045,27.5615,14318
test.byfly.by , 82.209.230.75,53.9,27.5667,1119
speedtest-minsk.tech.mts.by , 134.17.0.1,53.9,27.5667,4268
speedtest.belpak.by , 82.209.230.77,53.9,27.5667,25480
speedtest1.unet.by , 93.125.49.92,53.9,27.5667,3704
speedtest1.velcom.by , 37.17.30.172,53.9,27.5667,4521
185.32.226.26 , 185.32.226.26,53.9,27.5667,7532
test.flynet.by , 91.215.176.7,53.9,27.5667,3326
test.iptel.by , 80.94.225.11,53.9,27.5667,17350
sp1.cosmostv.com , 213.184.238.32,53.9,27.5667,10323
speedtest.life.com.by , 81.30.82.131,53.9,27.5667,21334
speedtest.ktmaz.tv , 185.128.203.7,53.9,27.5667,24875
speedtest.minsktelecom.by , 93.85.251.154,53.9,27.5667,30453
speedtest.mogilev.by , 93.85.248.110,53.9,30.3333,5610
speedtest.aql.com , 141.170.33.148,53.81,-1.55,10580
leeds.speedtest.boundlessnetworks.uk , 185.16.225.202,53.81,-1.55,16442
speedtest.razorblue.net.uk , 86.105.225.194,53.81,-1.55,17449
speedtest.vsm.sh , 91.106.128.142,53.8076,10.3823,24802
speedtest.darklight.city , 82.219.4.110,53.796,-1.7594,13227
phone-dev.xitylight.net , 86.103.17.175,53.7906,9.7692,28594
www.speedtest.intelly.pl , 185.103.154.26,53.7833,20.4833,7151
speedtest.myfbt.ru , 46.8.46.8,53.7811,81.3135,24453
ookla.btlancashire.co.uk , 194.150.176.123,53.759,-2.699,9229
speedtest.danar.net.pl , 193.32.36.30,53.7559,19.2045,10652
speedtest.mycentra.ru , 94.232.104.247,53.75,87.1,7414
speed-nkz.myttk.ru , 82.200.117.234,53.75,87.1,1831
novokuznetck.speedtest.rt.ru , 217.116.146.20,53.75,87.1167,4284
fibretest.kc.kcom.com , 87.102.26.38,53.7457,-0.3367,1426
sp1-1.uk.cxn-network.net , 185.6.152.82,53.7457,-0.3367,10916
speedtest.abk.orionnet.ru , 185.84.175.100,53.7167,91.4167,19664
abakan.speedtest.rt.ru , 90.189.105.147,53.7167,91.4167,4479
speedtest.alfatelplus.ru , 91.219.96.100,53.7167,91.4167,4366
st-zarinsk.dianet.ru , 109.237.151.33,53.7089,84.9672,1535
speedtest.wtnet.de , 213.209.106.95,53.7064,10.0103,4087
speedtest.petrus.pl , 78.28.48.74,53.7,17.55,5590
speed3.chojnet.pl , 91.233.204.98,53.7,17.55,3618
212.77.128.254 , 212.77.128.254,53.6833,88.05,3277
sp1.m-ten.ru , 46.172.110.185,53.6833,88.05,10277
st.grodno.by , 86.57.160.51,53.6667,23.8333,11276
speedtest-grodno.tech.mts.by , 178.168.190.41,53.6667,23.8333,5489
test.geckonet.pl , 91.234.15.230,53.65,18.7333,8176
sl-03.wemacom.de , 46.30.119.166,53.6333,11.4167,21815
speedtest.karwos.net , 185.180.112.3,53.6333,21.8,7823
strtest.svttk.ru , 195.69.168.18,53.6333,55.95,10607
speedtest.m-networks.pl , 91.237.68.252,53.6,17.85,4083
speedtest.atomic.co.uk , 185.150.144.107,53.5675,-0.0808,11961
highspeed-check.info , 217.160.25.227,53.5653,10.0014,16688
speedtest.studiofunk.de , 185.209.244.2,53.5653,10.0014,2398
edmonton.speedtest.telus.com , 198.166.40.25,53.5472,-113.5006,3050
speedtest.ed.shawcable.net , 64.59.184.41,53.5472,-113.5006,4242
speedtest.wolfpaw.net , 208.77.198.36,53.5472,-113.5006,22773
speedtest.ualberta.ca , 129.128.76.14,53.5472,-113.5006,10465
speedtest.switch.ca , 209.115.181.110,53.5472,-113.5006,15736
speedtest.epl.ca , 198.161.203.31,53.5444,-113.4909,21236
www.test.ckpartnet.pl , 185.21.36.145,53.5333,17.5214,12048
speedtest.perfect.net.pl , 185.144.174.6,53.4833,18.7667,10646
st1.infolada.ru , 217.113.113.113,53.4833,49.5167,6892
speedtest1.tlt.beeline.ru , 194.186.77.226,53.4833,49.5167,10658
speedtest-manchester.vodafone.co.uk , 90.255.251.171,53.4808,-2.2426,23968
manc-speedtest-1.server.virginmedia.net , 82.15.206.25,53.48,-2.24,3448
speedtest.b4rn.org.uk , 5.83.8.5,53.48,-2.24,9370
speedtest.faelix.net , 46.227.200.14,53.48,-2.24,20746
speedtest.grainconnect.com , 5.133.47.18,53.48,-2.24,24734
speedtest.vispa.net , 83.217.185.23,53.48,-2.24,11747
speedtest.tnp.net.uk , 5.61.120.11,53.48,-2.24,3504
st-2.fibrenest.com , 185.241.224.29,53.48,-2.24,21221
manchester.speedtest.boundlessnetworks.uk , 146.255.104.131,53.48,-2.24,2262
speedtest.idsi.co.uk , 217.9.192.1,53.48,-2.24,21967
speedtest.man0.uk.as61049.net , 185.195.119.42,53.48,-2.24,17629
stmagn.ural.mts.ru , 178.159.31.5,53.4609,59.0831,1892
speedtest.mgn.ertelecom.ru , 109.195.208.230,53.4609,59.0831,2699
speedtest.mgn.ru , 79.134.20.4,53.4609,59.0831,2037
st.freedom1.ru , 93.170.72.10,53.4609,59.0831,5206
magnitogorsk.speedtest.rt.ru , 37.79.209.43,53.4609,59.0831,29907
speedtest.mmk.ru , 193.16.209.100,53.4609,59.0831,26420
szc-o1.speedtest.orange.pl , 217.98.231.166,53.4333,14.5333,18870
internet.aci.com.pl , 213.155.160.4,53.4333,14.5333,20390
speedtest.vspace.pl , 88.199.146.0,53.4333,14.5333,4410
speedtest.smsnet.pl , 79.175.192.24,53.4333,14.5333,7906
IP-80-94-27-181.internet.lantech.com.pl , 80.94.27.181,53.4333,14.5333,29114
speedtest.shentel.pl , 91.217.41.199,53.4285,14.5528,14617
speedtest.linix.net , 217.149.108.7,53.4,-3,15553
speedtest.balticbroadband.com , 185.135.104.60,53.4,-3,18590
speedtest.next-vision.co.uk , 152.89.196.19,53.4,-3,30467
sta.idealan.pl , 178.212.148.252,53.4,23.5,3424
speedtest.zhigulinet.ru , 188.190.159.24,53.3907,49.4723,10054
speed-brn.myttk.ru , 80.89.153.130,53.3579,83.7594,1833
speedtest.ab.ru , 212.94.96.130,53.3579,83.7594,21479
speedtest.barnaul.ertelecom.ru , 109.195.32.230,53.3579,83.7594,2730
speedtest.barnaul.milecom.ru , 185.214.184.162,53.3579,83.7594,21829
78.109.137.20 , 78.109.137.20,53.3579,83.7594,1550
speedtest.ripplecom.net , 89.184.44.5,53.3498,-6.2603,17113
s2.celcom.eu , 171.25.230.94,53.3484,18.425,6236
speedtest.virginmedia.ie , 89.100.141.186,53.3481,-6.2483,13949
speedtest.digiweb.ie , 80.93.16.26,53.3478,-6.2597,1041
speedtest.vodafone.ie , 213.233.154.130,53.3478,-6.2597,1756
speedtester.airspeed.ie , 77.75.103.238,53.3478,-6.2597,24265
speedtest.iptel.co , 89.101.177.178,53.3478,-6.2597,20854
dub-speed.strencom.net , 77.107.210.43,53.3478,-6.2597,12972
speedtest.modeltele.com , 45.94.72.16,53.3478,-6.2597,30717
st1.buchholz-digital.de , 185.44.4.44,53.3167,9.8667,7528
kok-st-01.kcell.kz , 2.78.42.29,53.2833,69.3833,26582
kok-st1.2day.kz , 176.222.173.2,53.2833,69.3833,7086
speedtest.airwire.ie , 93.89.255.193,53.2707,-9.0568,748
bryansk.speedtest.rt.ru , 84.42.77.11,53.2667,34.4,3478
speedtest.bryansk.ertelecom.ru , 109.194.0.230,53.2667,34.4,2707
speedtest.sectortele.com , 109.194.0.231,53.2667,34.4,8191
speedtest.penza.ertelecom.ru , 109.194.128.230,53.25,44.5667,2692
ns2.penza.com.ru , 81.200.241.18,53.25,44.5667,9449
speedtest.sam-isp.net , 83.220.85.118,53.2415,50.2212,29683
abp.pl , 185.170.200.43,53.2357,20.18,11887
samara.speedtest.rt.ru , 178.45.249.59,53.2333,50.1667,2603
speedtest.samara.ertelecom.ru , 85.113.62.252,53.2333,50.1667,2718
test.samara-ttk.ru , 46.20.64.6,53.2333,50.1667,3256
speed.kraft-s.ru , 213.156.192.165,53.2333,50.1667,14091
speedtest.metromax.ru , 81.22.63.45,53.2333,50.1667,18313
speedtest.midnet.tv , 82.115.222.5,53.2333,50.1667,27992
speedtest1.idaq.com , 217.168.156.10,53.2301,-1.2801,8691
